gene,group,mAP
EIF2B3,Whole cell hit,0.5916666666666666
EIF2B4,Whole cell hit,0.26944444444444443
EIF2B5,Whole cell hit,1.0
EIF2D,Whole cell hit,0.3833333333333333
EIF2S3,Whole cell hit,0.37430555555555556
EIF3C,Whole cell hit,0.373015873015873
EIF3E,Whole cell hit,0.5
EIF3H,Whole cell hit,0.7541666666666667
EIF3L,Whole cell hit,1.0
EIF4A1,Whole cell hit,1.0
EIF4B,Whole cell hit,0.5
EIF4E,Whole cell hit,1.0
EIF4EBP1,Whole cell hit,0.8770833333333333
EIF5,Whole cell hit,1.0
EML3,Whole cell hit,0.3988095238095238
ENO1,Whole cell hit,1.0
EPC1,Whole cell hit,1.0
ERCC2,Whole cell hit,0.5
ESRP2,Whole cell hit,0.2569444444444444
EXOC3,Whole cell hit,0.6922288359788359
EXOSC3,Whole cell hit,0.20416666666666666
FANCI,Whole cell hit,0.856547619047619
FGFR1,Whole cell hit,0.5
FIP1L1,Whole cell hit,0.6650793650793652
GABARAPL1,Whole cell hit,0.24649470899470902
GAPVD1,Whole cell hit,0.31990740740740736
GCN1,Whole cell hit,0.9041666666666667
GDI2,Whole cell hit,0.7509920634920635
GINS1,Whole cell hit,1.0
GOLGA1,Whole cell hit,0.125
GOLGA2,Whole cell hit,0.15833333333333333
GSPT1,Whole cell hit,0.09583333333333333
GSR,Whole cell hit,0.21547619047619046
HAUS3,Whole cell hit,0.3122685185185185
HAUS4,Whole cell hit,0.04444444444444444
HAUS8,Whole cell hit,0.15277777777777776
HDAC2,Whole cell hit,0.4305555555555555
HDAC3,Whole cell hit,1.0
HDGFL2,Whole cell hit,0.4679232804232804
HMCES,Whole cell hit,0.31547619047619047
HSP90B1,Whole cell hit,1.0
HYOU1,Whole cell hit,1.0
IARS2,Whole cell hit,0.5
INO80,Whole cell hit,0.8069444444444445
INTS14,Whole cell hit,0.5402777777777777
INTS7,Whole cell hit,0.53125
ITGAV,Whole cell hit,1.0
ITGB1,Whole cell hit,1.0
ITGB5,Whole cell hit,1.0
ITPK1,Whole cell hit,0.5513888888888888
JOSD1,Whole cell hit,0.10763888888888888
KATNA1,Whole cell hit,1.0
KCTD10,Whole cell hit,0.29973544973544974
KDM1A,Whole cell hit,0.9791666666666666
KDM5A,Whole cell hit,0.6027777777777777
KIF5B,Whole cell hit,1.0
KPNA6,Whole cell hit,1.0
LAMP1,Whole cell hit,0.23842592592592587
LAMTOR3,Whole cell hit,1.0
M6PR,Whole cell hit,0.5
MAD1L1,Whole cell hit,0.5625
MAGOH,Whole cell hit,0.1349206349206349
MAP1LC3B,Whole cell hit,0.3571428571428571
MAP1S,Whole cell hit,0.33333333333333337
MAPK3,Whole cell hit,0.3157407407407407
MCM10,Whole cell hit,0.4282407407407407
MCM3,Whole cell hit,0.46527777777777773
MCM3AP,Whole cell hit,0.12962962962962962
MCM5,Whole cell hit,1.0
MCOLN1,Whole cell hit,0.24305555555555552
MED1,Whole cell hit,0.14166666666666666
MED12,Whole cell hit,1.0
MED17,Whole cell hit,0.44246031746031744
MED8,Whole cell hit,0.47777777777777775
MED9,Whole cell hit,0.3472222222222222
MFN2,Whole cell hit,0.8138888888888889
MFSD3,Whole cell hit,0.5099206349206349
MNT,Whole cell hit,0.346031746031746
MORF4L2,Whole cell hit,0.5527777777777777
MRPL1,Whole cell hit,0.22255291005291003
MRPL13,Whole cell hit,0.7166666666666666
MRPL18,Whole cell hit,0.19444444444444442
MRPL24,Whole cell hit,0.09523809523809523
MRPL28,Whole cell hit,0.4263888888888889
MRPL33,Whole cell hit,0.16666666666666666
MRPL36,Whole cell hit,0.3472222222222222
MRPL49,Whole cell hit,0.15833333333333333
MRPL57,Whole cell hit,0.5863095238095238
MRPS15,Whole cell hit,0.1574074074074074
MRPS18C,Whole cell hit,0.4285714285714285
MRPS31,Whole cell hit,0.30995370370370373
MRPS9,Whole cell hit,0.06481481481481481
MSTO1,Whole cell hit,0.25925925925925924
MTIF2,Whole cell hit,0.0
MTOR,Whole cell hit,1.0
MVB12A,Whole cell hit,0.175
MYC,Whole cell hit,1.0
MYO1B,Whole cell hit,0.6746031746031745
MYO1E,Whole cell hit,0.6458333333333333
NAMPT,Whole cell hit,1.0
NCOR1,Whole cell hit,0.8368055555555555
NCSTN,Whole cell hit,0.7194444444444444
NDUFA11,Whole cell hit,0.37857142857142856
NDUFA2,Whole cell hit,0.15555555555555556
NDUFB3,Whole cell hit,0.21921296296296294
NDUFB7,Whole cell hit,0.1388888888888889
NEDD8,Whole cell hit,0.9097222222222222
NMD3,Whole cell hit,0.9201388888888888
NPEPPS,Whole cell hit,1.0
NPRL3,Whole cell hit,0.9513888888888888
NSMCE4A,Whole cell hit,0.9583333333333333
NUP188,Whole cell hit,0.5416666666666666
NUP93,Whole cell hit,0.48462301587301587
OAZ1,Whole cell hit,0.3379629629629629
OST4,Whole cell hit,0.3988095238095238
OSTC,Whole cell hit,0.20019841269841268
PABPN1,Whole cell hit,0.12533068783068782
PAFAH1B1,Whole cell hit,0.2263888888888889
PAK2,Whole cell hit,1.0
PDCD6IP,Whole cell hit,0.9583333333333333
PEF1,Whole cell hit,0.7410714285714286
PER1,Whole cell hit,0.325
PEX16,Whole cell hit,0.46759259259259256
PEX19,Whole cell hit,0.24074074074074073
PHAX,Whole cell hit,0.16666666666666666
PHB2,Whole cell hit,0.3904761904761904
PLRG1,Whole cell hit,0.021164021164021163
PML,Whole cell hit,0.6597222222222222
POGZ,Whole cell hit,0.5395833333333333
POLD2,Whole cell hit,1.0
PPP1CA,Whole cell hit,0.8212962962962963
PPP1CC,Whole cell hit,0.8055555555555555
PPP2R2A,Whole cell hit,0.8669642857142856
PPP2R3C,Whole cell hit,0.9583333333333333
PRIM2,Whole cell hit,1.0
PRMT5,Whole cell hit,1.0
PRPF38A,Whole cell hit,0.17261904761904762
PSMA1,Whole cell hit,0.0
PSMA2,Whole cell hit,0.0884920634920635
PSMA3,Whole cell hit,0.7430555555555555
PSMA4,Whole cell hit,0.18888888888888888
PSMA5,Whole cell hit,0.041666666666666664
PSMB1,Whole cell hit,0.06944444444444443
PSMB5,Whole cell hit,0.15601851851851853
PSMC1,Whole cell hit,0.05486111111111111
PSMC6,Whole cell hit,0.15873015873015872
PSMD10,Whole cell hit,0.41018518518518515
PSMD13,Whole cell hit,0.5
PSMD5,Whole cell hit,0.7222222222222222
PSMD7,Whole cell hit,0.27685185185185185
PSMF1,Whole cell hit,0.09999999999999999
RAB10,Whole cell hit,1.0
RAB11B,Whole cell hit,0.5229166666666666
RAB11FIP3,Whole cell hit,0.24583333333333332
RAB2B,Whole cell hit,0.26296296296296295
RABL3,Whole cell hit,0.6157407407407407
RAC1,Whole cell hit,1.0
RBM17,Whole cell hit,0.36111111111111105
RBP1,Whole cell hit,0.625
RBPMS,Whole cell hit,0.7154761904761904
RCC1,Whole cell hit,0.4224206349206349
RELA,Whole cell hit,0.8972222222222223
RFC3,Whole cell hit,1.0
RFC5,Whole cell hit,1.0
RHEB,Whole cell hit,0.5222222222222221
RHOB,Whole cell hit,0.27777777777777773
RIF1,Whole cell hit,0.3706349206349206
RNPS1,Whole cell hit,0.40674603174603174
RPL18,Whole cell hit,0.36111111111111105
RPL19,Whole cell hit,0.48214285714285715
RPL22,Whole cell hit,0.5625
RPL22L1,Whole cell hit,0.23492063492063492
RPL29,Whole cell hit,0.548611111111111
RPL32,Whole cell hit,0.3379629629629629
RPL35,Whole cell hit,0.6759920634920634
RPL35A,Whole cell hit,0.6097222222222222
RPL36,Whole cell hit,0.7847222222222222
RPL37,Whole cell hit,0.09375
RPL39,Whole cell hit,0.7232142857142857
RPL39L,Whole cell hit,0.3333333333333333
RPL4,Whole cell hit,0.5638888888888889
RPL5,Whole cell hit,0.34523809523809523
RPN1,Whole cell hit,0.3279761904761904
RPS12,Whole cell hit,0.642361111111111
RPS16,Whole cell hit,1.0
RPS20,Whole cell hit,0.2546296296296296
RPS24,Whole cell hit,0.9791666666666666
RPS3,Whole cell hit,0.5722222222222222
RPS4X,Whole cell hit,0.9333333333333333
RPS6,Whole cell hit,0.9523809523809523
RPS6KA1,Whole cell hit,0.6246031746031746
RPS8,Whole cell hit,0.9666666666666667
RRAGC,Whole cell hit,0.5416666666666666
RSU1,Whole cell hit,1.0
SAP130,Whole cell hit,0.9097222222222222
SART1,Whole cell hit,0.3055555555555556
SASS6,Whole cell hit,0.19212962962962965
SCNM1,Whole cell hit,0.48363095238095233
SDHB,Whole cell hit,1.0
SDHD,Whole cell hit,0.875
SEC11A,Whole cell hit,0.9166666666666666
SEH1L,Whole cell hit,0.5
SETDB1,Whole cell hit,1.0
SF3B1,Whole cell hit,0.7333333333333333
SF3B3,Whole cell hit,0.1645833333333333
SF3B4,Whole cell hit,0.4097222222222222
SFPQ,Whole cell hit,0.8875
SH3BP4,Whole cell hit,1.0
SHOC2,Whole cell hit,1.0
SLC27A2,Whole cell hit,0.13472222222222222
SLC35A1,Whole cell hit,0.5492063492063491
SLC46A1,Whole cell hit,0.6782407407407407
SMARCAD1,Whole cell hit,0.6498015873015872
SMG7,Whole cell hit,0.9458333333333333
SMG9,Whole cell hit,0.19444444444444442
SNRNP27,Whole cell hit,0.1611111111111111
SNRNP48,Whole cell hit,0.4361111111111111
SNRPB,Whole cell hit,0.21527777777777773
SPCS1,Whole cell hit,0.41666666666666663
SPIDR,Whole cell hit,0.44999999999999996
SRD5A1,Whole cell hit,0.7384259259259259
SREBF1,Whole cell hit,0.34722222222222215
SRPRB,Whole cell hit,0.6770833333333333
SRSF1,Whole cell hit,0.5375
SSR1,Whole cell hit,0.2743055555555555
SSR2,Whole cell hit,0.5763888888888888
SSR3,Whole cell hit,1.0
SSR4,Whole cell hit,0.6805555555555556
ST3GAL1,Whole cell hit,0.7388888888888888
ST3GAL4,Whole cell hit,0.12083333333333332
STAG1,Whole cell hit,1.0
STRIP1,Whole cell hit,1.0
STT3A,Whole cell hit,0.5562169312169313
STT3B,Whole cell hit,0.5847222222222221
STX10,Whole cell hit,0.13101851851851853
STX5,Whole cell hit,0.371031746031746
SUGP1,Whole cell hit,0.5
SUPT7L,Whole cell hit,0.21666666666666665
SUV39H1,Whole cell hit,0.5
SYMPK,Whole cell hit,0.6
SYNCRIP,Whole cell hit,0.17222222222222222
TAF5L,Whole cell hit,0.9791666666666666
TARDBP,Whole cell hit,1.0
TBC1D23,Whole cell hit,0.09999999999999999
TCERG1,Whole cell hit,1.0
TERF2IP,Whole cell hit,0.19027777777777777
THAP11,Whole cell hit,0.6319444444444444
TIMELESS,Whole cell hit,1.0
TMED10,Whole cell hit,1.0
TMED2,Whole cell hit,1.0
TMEM165,Whole cell hit,0.8333333333333334
TMEM201,Whole cell hit,0.6638888888888889
TOE1,Whole cell hit,1.0
TOMM20,Whole cell hit,0.5763888888888888
TOMM22,Whole cell hit,1.0
TOMM40,Whole cell hit,1.0
TPT1,Whole cell hit,0.3944444444444444
TRAM1,Whole cell hit,0.4215277777777778
TRAPPC1,Whole cell hit,1.0
TRAPPC3,Whole cell hit,0.59375
TRAPPC4,Whole cell hit,1.0
TSC1,Whole cell hit,1.0
TSFM,Whole cell hit,0.30820105820105814
TSR1,Whole cell hit,0.40277777777777773
TSR2,Whole cell hit,0.544047619047619
TUBA1A,Whole cell hit,0.09166666666666666
TUBB4B,Whole cell hit,0.9513888888888888
TXNRD1,Whole cell hit,0.6229166666666667
UBA6,Whole cell hit,0.4962962962962963
UBAP1,Whole cell hit,0.3902777777777778
UBC,Whole cell hit,0.1597222222222222
UBE2D3,Whole cell hit,1.0
UBE2T,Whole cell hit,0.21111111111111108
UCP2,Whole cell hit,0.375
UFM1,Whole cell hit,0.5416666666666666
UPF3A,Whole cell hit,0.3451388888888889
UQCR10,Whole cell hit,0.2685185185185185
UQCRB,Whole cell hit,0.8833333333333333
UQCRHL,Whole cell hit,1.0
UQCRQ,Whole cell hit,0.3988095238095238
USP33,Whole cell hit,0.4196428571428571
USP5,Whole cell hit,0.5393518518518517
VDAC2,Whole cell hit,0.3819444444444444
VPS36,Whole cell hit,0.19444444444444442
VTA1,Whole cell hit,1.0
WARS2,Whole cell hit,0.1423611111111111
WDR45,Whole cell hit,0.4466269841269841
WDR83,Whole cell hit,1.0
WRAP53,Whole cell hit,0.5
XPO5,Whole cell hit,1.0
ZC3H8,Whole cell hit,0.29444444444444445
ZC3HC1,Whole cell hit,0.333994708994709
ZNF131,Whole cell hit,0.125
ZNHIT6,Whole cell hit,0.5
ARPC5,Compartment hit,0.2972222222222222
CCNI,Compartment hit,0.17916666666666667
COQ5,Compartment hit,0.2542328042328042
DARS2,Compartment hit,0.27361111111111114
DONSON,Compartment hit,0.025925925925925925
EIF4A2,Compartment hit,0.24851190476190477
ESYT1,Compartment hit,0.058333333333333334
ETFA,Compartment hit,0.1111111111111111
JTB,Compartment hit,0.1398148148148148
MDC1,Compartment hit,0.0
MRPL27,Compartment hit,0.16597222222222222
MRPL37,Compartment hit,0.04940476190476191
MRPL55,Compartment hit,0.008333333333333333
MRPS5,Compartment hit,0.37731481481481477
NDEL1,Compartment hit,0.07116402116402115
NDUFA10,Compartment hit,0.19999999999999998
NDUFS2,Compartment hit,0.23888888888888887
PACS2,Compartment hit,0.28224206349206354
SCO1,Compartment hit,0.19305555555555556
SEPHS2,Compartment hit,0.41666666666666663
UBQLN2,Compartment hit,0.19560185185185186
YWHAH,Compartment hit,0.37083333333333335
AARS2,Non hit,0.34629629629629627
AARSD1,Non hit,0.041666666666666664
AIMP1,Non hit,0.14930555555555552
AIMP2,Non hit,0.06746031746031746
ALG6,Non hit,0.22569444444444445
ALKBH7,Non hit,0.1972222222222222
ANKRD13A,Non hit,0.016666666666666666
AP3S1,Non hit,0.098015873015873
ARFGAP3,Non hit,0.04880952380952381
ARNTL,Non hit,0.18055555555555555
ARPC1B,Non hit,0.2185185185185185
ATP6V0E2,Non hit,0.030555555555555555
ATXN3,Non hit,0.025793650793650792
BAK1,Non hit,0.019675925925925923
BARD1,Non hit,0.33333333333333326
BEX3,Non hit,0.2496031746031746
CALM1,Non hit,0.2001984126984127
CANX,Non hit,0.14523809523809522
CAT,Non hit,0.125
CBX3,Non hit,0.21706349206349207
CD5L,Non hit,0.021164021164021163
CD93,Non hit,0.196031746031746
CDC6,Non hit,0.020833333333333332
CDK2AP2,Non hit,0.008333333333333333
CDK4,Non hit,0.08194444444444444
CDX4,Non hit,0.18928571428571428
CEACAM4,Non hit,0.008333333333333333
CEBPG,Non hit,0.025925925925925925
CELA3A,Non hit,0.2418650793650794
CHM,Non hit,0.13935185185185187
CHMP4B,Non hit,0.10357142857142856
CLCN3,Non hit,0.03125
CLDN17,Non hit,0.40158730158730155
CLGN,Non hit,0.008333333333333333
COA3,Non hit,0.125
COMMD1,Non hit,0.032407407407407406
COPG2,Non hit,0.075
COQ10A,Non hit,0.020833333333333332
COQ10B,Non hit,0.0
COX18,Non hit,0.22208994708994706
COX7B,Non hit,0.048611111111111105
CRY1,Non hit,0.025
CXCL9,Non hit,0.46388888888888885
CYB5A,Non hit,0.1597222222222222
DEFB119,Non hit,0.09523809523809523
DEFB127,Non hit,0.20833333333333331
DEFB128,Non hit,0.009259259259259259
DEFB131A,Non hit,0.04259259259259259
DENND4B,Non hit,0.06435185185185185
DLG1,Non hit,0.008333333333333333
DOCK2,Non hit,0.23888888888888887
DVL3,Non hit,0.09523809523809523
ECI1,Non hit,0.025
ECSIT,Non hit,0.16666666666666666
EIF4EBP2,Non hit,0.02222222222222222
ESX1,Non hit,0.11375661375661375
ETFB,Non hit,0.06746031746031746
EYA4,Non hit,0.16666666666666666
FAM193A,Non hit,0.18214285714285713
FAM71A,Non hit,0.125
FNBP1L,Non hit,0.14814814814814814
FOLR1,Non hit,0.029166666666666667
GLE1,Non hit,0.1330687830687831
GORASP1,Non hit,0.011904761904761904
GPR119,Non hit,0.09953703703703703
HAUS1,Non hit,0.0
HIBCH,Non hit,0.044444444444444446
HIF1A,Non hit,0.020833333333333332
HLA-B,Non hit,0.02222222222222222
HSFY1,Non hit,0.08055555555555555
ID2,Non hit,0.1597222222222222
IFNA16,Non hit,0.06481481481481481
IFT22,Non hit,0.30208333333333326
IGF2BP1,Non hit,0.19695767195767194
IMPACT,Non hit,0.023809523809523808
ISL1,Non hit,0.16666666666666666
ITFG2,Non hit,0.13333333333333333
KIF20B,Non hit,0.09904100529100529
KPNA1,Non hit,0.14398148148148146
KRTAP22-1,Non hit,0.03898809523809524
LAMTOR1,Non hit,0.08630952380952381
LCE2B,Non hit,0.13194444444444442
LHX9,Non hit,0.07380952380952381
LTA4H,Non hit,0.5430555555555555
MAGOHB,Non hit,0.16041666666666668
MBL2,Non hit,0.09523809523809523
MLH1,Non hit,0.17903439153439152
MMP27,Non hit,0.26666666666666666
MRNIP,Non hit,0.35198412698412695
MRPL2,Non hit,0.17708333333333331
MRPS26,Non hit,0.09523809523809523
MSH6,Non hit,0.15185185185185185
NBR1,Non hit,0.08333333333333333
NDUFA12,Non hit,0.13749999999999998
NDUFA4,Non hit,0.016666666666666666
NDUFA7,Non hit,0.26388888888888884
NDUFAF6,Non hit,0.38888888888888884
NDUFAF7,Non hit,0.01759259259259259
NDUFC2,Non hit,0.020833333333333332
NDUFS3,Non hit,0.09259259259259259
NFKBIA,Non hit,0.16666666666666666
NHEJ1,Non hit,0.06944444444444443
NHLH2,Non hit,0.1611111111111111
NPRL2,Non hit,0.22499999999999998
NPVF,Non hit,0.13611111111111113
NUDT12,Non hit,0.35254629629629625
OIP5,Non hit,0.125
OPRPN,Non hit,0.09047619047619046
OR10H3,Non hit,0.03009259259259259
OR2G3,Non hit,0.8069444444444444
OR4C5,Non hit,0.10833333333333332
OR7D4,Non hit,0.06249999999999999
PAIP1,Non hit,0.03968253968253968
PAPSS1,Non hit,0.049999999999999996
PAPSS2,Non hit,0.25079365079365074
PEX13,Non hit,0.08819444444444444
PFDN5,Non hit,0.34259259259259256
PINK1,Non hit,0.2113095238095238
PIP4K2A,Non hit,0.14699074074074076
PMAIP1,Non hit,0.02222222222222222
PPA2,Non hit,0.04444444444444444
PPIF,Non hit,0.13194444444444442
PPP1R10,Non hit,0.16666666666666666
PPWD1,Non hit,0.008333333333333333
PRDX6,Non hit,0.12037037037037036
PRR30,Non hit,0.5569444444444445
PRY2,Non hit,0.19722222222222222
PSEN1,Non hit,0.29067460317460314
PSMB10,Non hit,0.16666666666666663
PSMB8,Non hit,0.013888888888888888
PSMD9,Non hit,0.10393518518518519
PSME4,Non hit,0.12103174603174602
RAB27A,Non hit,0.04513888888888889
RAB3GAP1,Non hit,0.16666666666666666
RAB3IP,Non hit,0.06041666666666666
RAB4A,Non hit,0.2224537037037037
REEP5,Non hit,0.06746031746031746
REXO4,Non hit,0.03935185185185185
RFPL3,Non hit,0.7465277777777778
RFTN1,Non hit,0.44742063492063483
RPL26L1,Non hit,0.0
RPL36A,Non hit,0.2847222222222222
RPS10-NUDT3,Non hit,0.13541666666666666
RPS27L,Non hit,0.06398809523809523
RPS6KA3,Non hit,0.32499999999999996
RPS6KB2,Non hit,0.10879629629629628
RUFY2,Non hit,0.013888888888888888
SCARB2,Non hit,0.013888888888888888
SCGB1D1,Non hit,0.10416666666666666
SCLY,Non hit,0.11283068783068782
SEC11C,Non hit,0.11342592592592593
SELENOV,Non hit,0.0
SIRPD,Non hit,0.18981481481481483
SLC15A4,Non hit,0.10357142857142856
SLC25A27,Non hit,0.03009259259259259
SLC25A6,Non hit,0.19047619047619047
SLC9A6,Non hit,0.14791666666666664
SLC9B2,Non hit,0.03518518518518519
SMR3A,Non hit,0.09722222222222221
SNAP47,Non hit,0.10416666666666666
SNTN,Non hit,0.008333333333333333
SP3,Non hit,0.19444444444444445
SPAST,Non hit,0.14384920634920634
SPATA48,Non hit,0.06388888888888888
SPO11,Non hit,0.07083333333333333
SPRR2G,Non hit,0.0619047619047619
STAM,Non hit,0.04662698412698413
STX6,Non hit,0.04097222222222222
STX7,Non hit,0.0744047619047619
SYTL4,Non hit,0.1193121693121693
TBL1Y,Non hit,0.0
TCIRG1,Non hit,0.011904761904761904
TECPR1,Non hit,0.16547619047619047
TFAP2D,Non hit,0.059027777777777776
TMEM106B,Non hit,0.0
TMEM126B,Non hit,0.013888888888888888
TOMM5,Non hit,0.13630952380952382
TOMM6,Non hit,0.019675925925925923
TOMM7,Non hit,0.1486111111111111
TUBG2,Non hit,0.1968584656084656
UPF3B,Non hit,0.21643518518518517
USB1,Non hit,0.27777777777777773
USP1,Non hit,0.5009920634920635
VPS41,Non hit,0.31666666666666665
VPS4B,Non hit,0.028009259259259258
VTI1A,Non hit,0.0
WDFY3,Non hit,0.036904761904761905
WFDC8,Non hit,0.16435185185185186
XPC,Non hit,0.3138888888888889
AARS2,All gene,0.34629629629629627
AARSD1,All gene,0.041666666666666664
ABCF1,All gene,0.49722222222222223
ABLIM1,All gene,0.1994047619047619
ACTR2,All gene,1.0
ACTR3,All gene,1.0
ADAR,All gene,0.18075396825396828
AIMP1,All gene,0.14930555555555552
AIMP2,All gene,0.06746031746031746
ALG13,All gene,0.75
ALG5,All gene,0.6277777777777778
ALG6,All gene,0.22569444444444445
ALG8,All gene,0.6081018518518518
ALKBH7,All gene,0.1972222222222222
ANAPC10,All gene,0.2759259259259259
ANKRD13A,All gene,0.016666666666666666
ANXA2,All gene,0.9791666666666666
AP3S1,All gene,0.098015873015873
APEX1,All gene,0.058333333333333334
ARF4,All gene,1.0
ARFGAP3,All gene,0.04880952380952381
ARNTL,All gene,0.18055555555555555
ARPC1A,All gene,0.7902777777777777
ARPC1B,All gene,0.2185185185185185
ARPC2,All gene,1.0
ARPC3,All gene,1.0
ARPC4,All gene,1.0
ARPC5,All gene,0.2972222222222222
ARPC5L,All gene,0.18888888888888888
ATF3,All gene,0.17708333333333331
ATF4,All gene,0.4444444444444444
ATG14,All gene,0.5361111111111111
ATIC,All gene,0.5
ATL2,All gene,0.5918650793650794
ATP6V0A1,All gene,0.10416666666666666
ATP6V0B,All gene,1.0
ATP6V0C,All gene,1.0
ATP6V0D1,All gene,0.5357142857142857
ATP6V0E1,All gene,0.20277777777777775
ATP6V0E2,All gene,0.030555555555555555
ATP6V1H,All gene,1.0
ATRIP,All gene,0.7722222222222221
ATXN3,All gene,0.025793650793650792
AURKB,All gene,0.09999999999999999
BAK1,All gene,0.019675925925925923
BANP,All gene,0.041666666666666664
BARD1,All gene,0.33333333333333326
BCL2L1,All gene,0.736111111111111
BEX3,All gene,0.2496031746031746
BOD1,All gene,0.3384259259259259
BOD1L1,All gene,0.34444444444444444
BRAP,All gene,0.45238095238095233
CALM1,All gene,0.2001984126984127
CANX,All gene,0.14523809523809522
CASC3,All gene,0.27638888888888885
CAT,All gene,0.125
CBX3,All gene,0.21706349206349207
CCNI,All gene,0.17916666666666667
CCT4,All gene,0.11203703703703703
CD5L,All gene,0.021164021164021163
CD93,All gene,0.196031746031746
CDC23,All gene,0.048611111111111105
CDC6,All gene,0.020833333333333332
CDC73,All gene,0.8912698412698412
CDCA2,All gene,0.5319444444444444
CDK13,All gene,1.0
CDK2AP2,All gene,0.008333333333333333
CDK4,All gene,0.08194444444444444
CDX4,All gene,0.18928571428571428
CEACAM4,All gene,0.008333333333333333
CEBPG,All gene,0.025925925925925925
CELA3A,All gene,0.2418650793650794
CENPK,All gene,0.030555555555555555
CHM,All gene,0.13935185185185187
CHMP4B,All gene,0.10357142857142856
CHMP6,All gene,0.5051587301587301
CHP1,All gene,0.2876984126984127
CIAO1,All gene,0.8652777777777777
CIT,All gene,1.0
CLCN3,All gene,0.03125
CLDN17,All gene,0.40158730158730155
CLGN,All gene,0.008333333333333333
CNOT6,All gene,0.10416666666666667
CNOT7,All gene,0.19444444444444442
COA3,All gene,0.125
COA5,All gene,0.266765873015873
COG3,All gene,0.4666666666666667
COG4,All gene,0.9791666666666666
COMMD1,All gene,0.032407407407407406
COPA,All gene,0.3055555555555555
COPG2,All gene,0.075
COPZ1,All gene,0.11041666666666666
COQ10A,All gene,0.020833333333333332
COQ10B,All gene,0.0
COQ5,All gene,0.2542328042328042
COX14,All gene,0.6778439153439153
