feature,score
Cells_Texture_Correlation_DNA_10_02_256,0.015584935468439934
Cells_Texture_InverseDifferenceMoment_GM130_20_02_256,0.015525896395147332
Nuclei_Texture_InfoMeas1_Phalloidin_5_01_256,0.015648195044373453
Nuclei_Texture_InverseDifferenceMoment_Syto9_10_01_256,0.01467266195416851
Nuclei_Granularity_2_NfKb,0.01565046729337319
Cytoplasm_Texture_Correlation_Syto9_5_01_256,0.014393892734727983
Cells_Texture_InfoMeas1_Phalloidin_5_01_256,0.014944905880190169
Cytoplasm_Correlation_K_Cycle01_DAPI_DNA,0.014053593162340904
Cytoplasm_Texture_SumEntropy_DNA_10_03_256,0.013684705529169644
Nuclei_Texture_Correlation_COXIV_10_01_256,0.01287812705905401
Cells_Correlation_Correlation_COXIV_WGA,0.01721062232928
Nuclei_RadialDistribution_RadialCV_DNA_1of4,0.012633750506628155
Cytoplasm_Texture_InverseDifferenceMoment_G3BP1_5_01_256,0.015204997238097158
Nuclei_Correlation_Correlation_DNA_TDP43,0.0154687120198018
Cells_Correlation_Overlap_COXIV_ConA,0.015898019445929296
Cytoplasm_Texture_InverseDifferenceMoment_Calnexin_20_01_256,0.013886251162935698
Cells_Intensity_MaxIntensityEdge_G3BP1,0.015217286356831025
Cytoplasm_Texture_InfoMeas2_ConA_10_03_256,0.015888944118298144
Cells_Texture_InverseDifferenceMoment_GM130_10_03_256,0.015575283121029517
Cytoplasm_Texture_Contrast_Calnexin_5_02_256,0.014497943027298593
Cytoplasm_Granularity_4_Catalase,0.01414887599591347
Cells_Texture_InverseDifferenceMoment_G3BP1_20_03_256,0.014776530775308116
Nuclei_Texture_InverseDifferenceMoment_Syto9_10_03_256,0.014425952916747928
Nuclei_Texture_Correlation_DNA_10_00_256,0.013201279056925528
Cytoplasm_Texture_InfoMeas1_Phalloidin_5_00_256,0.014483808214811652
Cytoplasm_Texture_InverseDifferenceMoment_G3BP1_10_02_256,0.014490534373621487
Nuclei_RadialDistribution_RadialCV_Syto9_1of4,0.013626713578915392
Cytoplasm_Correlation_Overlap_GM130_Syto9,0.014428691052985358
Cells_Correlation_K_Catalase_DNA,0.015756669445598136
Cytoplasm_Texture_SumEntropy_DNA_10_01_256,0.013470829585776544
Cells_Texture_DifferenceVariance_Calnexin_10_03_256,0.015549323413415972
Cytoplasm_Texture_InverseDifferenceMoment_G3BP1_10_00_256,0.015126573301807505
Nuclei_Intensity_MinIntensityEdge_LAMP1,0.015657361685307493
Cells_Correlation_Correlation_Cycle01_DAPI_NfKb,0.01569999899420896
Nuclei_Texture_Correlation_COXIV_10_03_256,0.012966646261659016
Cells_Texture_InverseDifferenceMoment_GM130_10_01_256,0.01596499827624325
Cells_RadialDistribution_FracAtD_NfKb_2of4,0.014823113769107495
Cells_Texture_Correlation_TDP43_10_01_256,0.01544967563822402
Cells_Correlation_Correlation_NfKb_WGA,0.016795560651127583
Nuclei_Texture_Correlation_PRSP6_10_01_256,0.013267817485871298
Nuclei_RadialDistribution_MeanFrac_TDP43_1of4,0.013003619880896397
Cells_RadialDistribution_MeanFrac_COXIV_1of4,0.016200031823432173
Cytoplasm_RadialDistribution_RadialCV_PRSP6_3of4,0.01512234724927697
Cytoplasm_Granularity_3_Syto9,0.015834348429349714
Cytoplasm_Correlation_K_G3BP1_DNA,0.016197667426820845
Nuclei_Correlation_K_ConA_GM130,0.01589093200525935
Nuclei_Texture_Correlation_btubulin_10_01_256,0.012644915230414704
Cells_RadialDistribution_MeanFrac_btubulin_2of4,0.014412344289934561
Nuclei_Texture_DifferenceVariance_Syto9_10_01_256,0.014284041522773561
Cytoplasm_Texture_Correlation_ConA_5_01_256,0.01450708431713795
Cells_Correlation_Correlation_ConA_GM130,0.015820495603004078
Nuclei_Texture_InfoMeas1_Phalloidin_5_03_256,0.015310369790995204
Cytoplasm_Correlation_K_Phalloidin_DNA,0.015982356754011297
Cytoplasm_Texture_InverseDifferenceMoment_TDP43_5_02_256,0.016310637630391395
Nuclei_Correlation_K_Calnexin_Cycle01_DAPI,0.014473095668083627
Cells_Texture_InfoMeas1_DNA_10_01_256,0.013958520682872441
Cytoplasm_Correlation_Overlap_Catalase_Syto9,0.015121444344568745
Cytoplasm_Texture_InfoMeas2_NfKb_10_01_256,0.01594176692046789
Cells_Correlation_Overlap_Catalase_WGA,0.016274050982535922
Cells_Texture_InfoMeas2_PRSP6_5_03_256,0.01578694060499054
Cytoplasm_Texture_InfoMeas2_ConA_5_00_256,0.01505608208193465
Nuclei_Correlation_Correlation_Phalloidin_TDP43,0.015415172229308492
Nuclei_Texture_Correlation_NfKb_10_00_256,0.013037367227469576
Nuclei_Texture_Correlation_Calnexin_10_02_256,0.012911719674795352
Nuclei_Texture_Correlation_Calnexin_10_01_256,0.015204084824197682
Cells_Texture_Correlation_PRSP6_5_01_256,0.01378999416984022
Nuclei_Intensity_StdIntensityEdge_ConA,0.015301393756223441
Cytoplasm_Texture_AngularSecondMoment_PRSP6_20_01_256,0.013893651016367957
Cytoplasm_Texture_Correlation_ConA_5_03_256,0.014775584286962486
Cytoplasm_Granularity_4_Calnexin,0.015027078134140875
Cytoplasm_Texture_InfoMeas1_GM130_5_00_256,0.014331723479582064
Cells_Texture_Correlation_TDP43_10_03_256,0.015369451537747785
Nuclei_Correlation_K_Syto9_COXIV,0.016369741833025125
Cells_Texture_AngularSecondMoment_ConA_20_00_256,0.014292476650904296
Nuclei_Correlation_K_COXIV_TDP43,0.01428283200205539
Nuclei_Texture_Correlation_NfKb_10_02_256,0.013286461946808105
Nuclei_Granularity_4_btubulin,0.014754414457063414
Nuclei_Texture_DifferenceVariance_Syto9_10_03_256,0.01407097309125451
Cytoplasm_Texture_DifferenceEntropy_DNA_10_02_256,0.01524344245348328
Cytoplasm_Granularity_2_btubulin,0.015635358657625092
Nuclei_Texture_SumVariance_NfKb_10_01_256,0.015093535498577072
Nuclei_RadialDistribution_MeanFrac_Phalloidin_3of4,0.016141151010949876
Nuclei_Correlation_K_GM130_Phalloidin,0.01669369288322237
