feature,score
Nuclei_Correlation_K_Cycle01_DAPI_COXIV,0.017236578691510407
Nuclei_Correlation_K_Syto9_Calnexin,0.01576454204133016
Nuclei_Correlation_Overlap_Syto9_TDP43,0.015301252748336991
Nuclei_Intensity_MinIntensity_PRSP6,0.017269049538082597
Nuclei_Texture_Correlation_GM130_10_02_256,0.01427475493119982
Nuclei_Texture_DifferenceVariance_GM130_10_03_256,0.01737375919116724
Nuclei_Texture_Correlation_Calnexin_10_01_256,0.015563402085826253
Cytoplasm_Texture_InverseDifferenceMoment_Syto9_10_03_256,0.016686008306174876
Nuclei_Texture_InverseDifferenceMoment_Syto9_10_01_256,0.016468520413432247
Cells_Texture_InfoMeas2_Syto9_10_02_256,0.015582193801271125
Cytoplasm_Texture_InfoMeas1_GM130_5_00_256,0.01679375330963599
Nuclei_Texture_Correlation_Catalase_10_02_256,0.01438790031083463
Nuclei_Texture_Correlation_PRSP6_10_01_256,0.014988630042856431
Cells_Correlation_Overlap_GM130_Syto9,0.01697325612968144
Cells_Correlation_K_DNA_Catalase,0.017286090418670373
Nuclei_Texture_AngularSecondMoment_Syto9_10_00_256,0.01659876452702511
Nuclei_Texture_Correlation_COXIV_10_01_256,0.014531911314821252
Cells_Texture_Correlation_Catalase_5_02_256,0.016343540657897063
Cytoplasm_Texture_SumEntropy_DNA_10_00_256,0.015283862309155103
Nuclei_Texture_InfoMeas1_Phalloidin_5_03_256,0.017021685207265547
Cells_Correlation_Overlap_Calnexin_Phalloidin,0.017174103016369492
Nuclei_Correlation_K_Syto9_COXIV,0.01801862240931541
Cells_RadialDistribution_FracAtD_mito_tubeness_16of16,0.017507471715784644
Cells_RadialDistribution_RadialCV_Catalase_3of4,0.016625541391098623
Nuclei_Texture_SumVariance_NfKb_10_01_256,0.016911053746268424
Cells_Texture_InfoMeas1_Catalase_5_02_256,0.016167611647724477
Cells_Intensity_LowerQuartileIntensity_btubulin,0.016704266917619753
Cells_Correlation_Overlap_COXIV_Phalloidin,0.018039080394978188
Nuclei_Texture_InverseDifferenceMoment_Syto9_10_03_256,0.0167262321243802
Cells_Correlation_Overlap_Calnexin_Syto9,0.017458505504685307
Cytoplasm_Correlation_Correlation_DNA_NfKb,0.01679834770035862
Cytoplasm_Texture_InverseDifferenceMoment_TDP43_5_02_256,0.017108079519382872
Cytoplasm_Texture_Correlation_Syto9_5_00_256,0.01628463574373328
Cells_Texture_Correlation_DNA_10_00_256,0.017383178851632257
Nuclei_Texture_InfoMeas1_TDP43_5_03_256,0.0173389393682512
Nuclei_Texture_SumEntropy_Catalase_10_03_256,0.017633947871115076
Cytoplasm_Granularity_5_btubulin,0.01606721465396164
Nuclei_Texture_Correlation_COXIV_10_03_256,0.014141736710360982
Nuclei_Texture_Correlation_Calnexin_10_02_256,0.014633019005214343
Nuclei_RadialDistribution_RadialCV_DNA_1of4,0.01412871419941916
Cells_Texture_Correlation_DNA_10_02_256,0.01716069870867057
Nuclei_Correlation_K_btubulin_Catalase,0.017543176996737003
Cells_Intensity_StdIntensityEdge_NfKb,0.018195361969565206
Cytoplasm_Texture_Correlation_Syto9_5_02_256,0.01682874703889102
Nuclei_Texture_Correlation_Calnexin_10_03_256,0.0156528831834056
Nuclei_Correlation_Correlation_COXIV_Phalloidin,0.01648054693134874
Nuclei_Intensity_StdIntensityEdge_G3BP1,0.01707733393140829
Cells_Texture_InfoMeas1_Catalase_5_00_256,0.016255117505422394
Cells_Texture_Correlation_PRSP6_5_03_256,0.01597718612775514
Nuclei_Correlation_Overlap_Catalase_G3BP1,0.017195152713389446
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_btubulin,0.0158832882337086
Cells_RadialDistribution_FracAtD_mito_tubeness_12of16,0.01687946399873598
Cells_Texture_InfoMeas1_Calnexin_5_00_256,0.017107483813987377
Cells_Texture_Correlation_Catalase_20_02_256,0.016183357482005715
Cytoplasm_Texture_SumVariance_DNA_20_03_256,0.01679511557913966
Cells_Texture_Correlation_TDP43_10_01_256,0.01681258706079266
Nuclei_Texture_Correlation_DNA_10_00_256,0.015052766895114552
Cytoplasm_Intensity_MaxIntensity_Catalase,0.016710511676839214
Nuclei_Texture_SumEntropy_G3BP1_10_03_256,0.01766016910391982
Cells_Texture_AngularSecondMoment_Syto9_20_03_256,0.01700488608013719
Cells_Texture_AngularSecondMoment_DNA_10_03_256,0.017337944195563167
Nuclei_RadialDistribution_RadialCV_Syto9_2of4,0.015905791435702296
Cells_Texture_InfoMeas1_COXIV_5_01_256,0.01820984477405656
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_PRSP6,0.016789895262970454
Cells_Texture_AngularSecondMoment_Syto9_20_01_256,0.017052641213282062
Cytoplasm_Texture_SumVariance_DNA_20_01_256,0.016765991691801607
Nuclei_Granularity_3_btubulin,0.017065428515595775
Nuclei_Texture_DifferenceEntropy_Syto9_5_02_256,0.017011671010404027
Cytoplasm_Granularity_4_Calnexin,0.017183833378454028
Nuclei_Granularity_4_Catalase,0.017131191596698
Nuclei_Texture_Entropy_DNA_10_00_256,0.01675427484373334
Nuclei_Granularity_2_Catalase,0.017293108485646986
Nuclei_Texture_DifferenceVariance_Syto9_10_01_256,0.016935847189615445
Cells_Texture_AngularSecondMoment_DNA_10_01_256,0.017227650483135754
Nuclei_RadialDistribution_FracAtD_TDP43_1of4,0.017706405788628792
Nuclei_RadialDistribution_MeanFrac_Phalloidin_3of4,0.017098494041647327
Nuclei_RadialDistribution_FracAtD_Cycle01_DAPI_1of4,0.01758161706968942
Cytoplasm_Granularity_4_COXIV,0.016825892602700846
Cells_Texture_InverseDifferenceMoment_G3BP1_10_03_256,0.01771015169117842
Cells_Texture_Correlation_PRSP6_20_02_256,0.01617653099470104
Cells_Texture_InverseDifferenceMoment_G3BP1_10_01_256,0.017784918610322564
Cells_Intensity_MaxIntensityEdge_G3BP1,0.017108280388267113
Cells_Texture_InverseDifferenceMoment_Syto9_20_01_256,0.015969442769252787
Nuclei_Texture_Correlation_btubulin_10_01_256,0.014117344058131013
Nuclei_Texture_Correlation_NfKb_10_02_256,0.015231441481889844
Nuclei_Texture_SumVariance_Calnexin_10_01_256,0.01663055500751855
Nuclei_Texture_DifferenceVariance_Syto9_10_03_256,0.01707270980180531
Cells_Texture_Correlation_PRSP6_5_01_256,0.01606520072752337
Cells_Texture_Correlation_TDP43_10_03_256,0.017093876660653942
Cells_Intensity_MaxIntensityEdge_GM130,0.017102193982594757
Cytoplasm_Texture_InverseDifferenceMoment_Catalase_10_03_256,0.016770868875089547
Cells_RadialDistribution_FracAtD_PRSP6_3of4,0.017442482119203538
Cytoplasm_Correlation_Overlap_Catalase_Cycle01_DAPI,0.015871905164223793
Cytoplasm_Granularity_5_Catalase,0.015220667518915317
Nuclei_Texture_Correlation_NfKb_10_00_256,0.015085889173002716
Cells_Correlation_Correlation_Syto9_btubulin,0.017232136409881256
Nuclei_Correlation_K_Catalase_btubulin,0.017283856014366952
Cells_RadialDistribution_MeanFrac_PRSP6_2of4,0.017569907144330602
Cytoplasm_Texture_InfoMeas2_Syto9_10_02_256,0.017236228031172078
Cells_Texture_Correlation_Catalase_20_00_256,0.016233537059839327
Cytoplasm_Correlation_Overlap_LAMP1_TDP43,0.01678139608454465
Cytoplasm_Correlation_Correlation_Catalase_Cycle01_DAPI,0.016402387878755587
Cells_Texture_Correlation_PRSP6_10_02_256,0.014778467027546935
Cells_Texture_DifferenceVariance_Calnexin_10_01_256,0.017686720592120477
Cytoplasm_Intensity_MedianIntensity_btubulin,0.017121317535322093
Cells_Texture_InverseDifferenceMoment_Syto9_20_03_256,0.016101043425502806
Nuclei_Correlation_K_COXIV_TDP43,0.01643176086008604
Nuclei_RadialDistribution_RadialCV_Syto9_1of4,0.015597564774335175
Cells_Correlation_Overlap_Syto9_TDP43,0.01608885659577065
Cytoplasm_Texture_InverseDifferenceMoment_Catalase_5_00_256,0.01739945579668187
Cells_Texture_InfoMeas1_NfKb_5_03_256,0.0175781663426574
Cytoplasm_Texture_DifferenceEntropy_DNA_10_00_256,0.017091442993691378
Cytoplasm_Texture_DifferenceEntropy_DNA_5_00_256,0.017782815961219542
Cytoplasm_Correlation_Overlap_Cycle01_DAPI_GM130,0.015866151585341035
Cells_RadialDistribution_FracAtD_btubulin_1of4,0.016896274510067474
Nuclei_Intensity_IntegratedIntensity_btubulin,0.018125882362649358
Cells_Texture_Correlation_PRSP6_20_00_256,0.016453705989705858
Nuclei_Correlation_Overlap_Calnexin_GM130,0.016961455778854002
Cells_Correlation_Overlap_Catalase_Syto9,0.017553299033341983
Cells_RadialDistribution_FracAtD_NfKb_2of4,0.017435798662126172
Nuclei_Texture_Correlation_PRSP6_10_03_256,0.015357326876779213
Cells_RadialDistribution_FracAtD_NfKb_1of4,0.01624720620001718
Cytoplasm_Correlation_Correlation_PRSP6_TDP43,0.016510768247761074
Nuclei_Correlation_K_btubulin_G3BP1,0.01756443487133964
Cells_Intensity_MaxIntensityEdge_btubulin,0.016867476831707702
Nuclei_Texture_Correlation_btubulin_10_03_256,0.013950993118748143
Cytoplasm_Texture_InverseDifferenceMoment_G3BP1_5_02_256,0.017219080258921545
Cytoplasm_Correlation_Overlap_Calnexin_TDP43,0.017160760701942723
Nuclei_Neighbors_FirstClosestDistance_2,0.01706378006729415
Nuclei_Correlation_Correlation_DNA_TDP43,0.019084499310107035
Cytoplasm_Texture_Correlation_Syto9_5_03_256,0.015698110642024386
Cells_Texture_Correlation_PRSP6_10_00_256,0.014634696190849622
Cytoplasm_Texture_DifferenceEntropy_DNA_10_02_256,0.017055386593009973
Cytoplasm_Texture_InverseDifferenceMoment_G3BP1_5_03_256,0.0170435575560022
Nuclei_Correlation_Correlation_Phalloidin_TDP43,0.016138988848486014
Nuclei_Granularity_4_btubulin,0.017641419266570858
Cells_Texture_Correlation_Syto9_10_01_256,0.017358651246686427
Cytoplasm_Texture_InverseDifferenceMoment_TDP43_5_03_256,0.016639552353621988
Cytoplasm_Correlation_Overlap_NfKb_TDP43,0.016362093337922906
Nuclei_Correlation_Overlap_DNA_btubulin,0.017796779818862393
Nuclei_Correlation_Overlap_Catalase_GM130,0.0167123655490532
Nuclei_Granularity_4_Phalloidin,0.017547024030192367
Cells_Texture_Correlation_Catalase_10_02_256,0.01566156186728835
Cells_Texture_InfoMeas2_Phalloidin_5_02_256,0.01555758875727852
Cytoplasm_Granularity_4_NfKb,0.016471376140851226
Cytoplasm_Texture_InverseDifferenceMoment_G3BP1_5_00_256,0.017285034020307587
Nuclei_Texture_Correlation_COXIV_10_00_256,0.01314371561648224
Cytoplasm_Correlation_K_Calnexin_DNA,0.018286611402788273
Cytoplasm_Texture_Correlation_Syto9_5_01_256,0.016104158468029046
Nuclei_RadialDistribution_RadialCV_DNA_4of4,0.01684056308373524
Cells_Texture_Correlation_Catalase_10_00_256,0.014926171305685356
Cells_Texture_SumEntropy_Phalloidin_5_03_256,0.017332117332700684
Nuclei_Granularity_5_Phalloidin,0.016384050143061216
Cytoplasm_Correlation_K_Cycle01_DAPI_DNA,0.016097039467757535
Cytoplasm_Granularity_5_Calnexin,0.01576602985596414
Cytoplasm_Correlation_K_DNA_COXIV,0.017906639430985295
Cytoplasm_Texture_InverseDifferenceMoment_TDP43_5_01_256,0.016933704972520884
Cells_Texture_AngularSecondMoment_PRSP6_20_01_256,0.016273643385736457
Cells_RadialDistribution_MeanFrac_btubulin_2of4,0.016374023588241908
Cytoplasm_RadialDistribution_RadialCV_Phalloidin_3of4,0.01795874490776364
Cytoplasm_Texture_SumEntropy_DNA_10_01_256,0.016198825686179464
Cytoplasm_Texture_SumEntropy_DNA_10_03_256,0.016394337795053084
